CODICE_VIA,STATO,TIPO,DENOMINAZIONE,DATA_INTITOLAZIONE,ANNO_SOPPRESSIONE,DESCRITTIVO,ANNCSU,OPENSTREETMAP,PROGANNCSU
4396,2,21,ACQUABELLA,20210915,0,ACQUABELLA,ACQUABELLA,ACQUABELLA,
4399,2,1,BUGATTO ZANETTO,20131024,0,ZANETTO BUGATTO,ZANETTO BUGATTO,BUGATTO ZANETTO,
4400,2,1,BELLINI ROBERTO,20131023,0,ROBERTO BELLINI,ROBERTO BELLINI,,
4401,2,1,RUSSOLO LUIGI,20140522,0,LUIGI RUSSOLO,LUIGI RUSSOLO,LUIGI RUSSOLO,
4402,2,4,REDAELLI,20170627,0,REDAELLI,REDAELLI,,
4403,2,27,AGNESI MARIA TERESA,20180625,0,MARIA TERESA AGNESI,MARIA TERESA AGNESI,,
4404,2,3,OLIVETTI ADRIANO,20180928,0,ADRIANO OLIVETTI,ADRIANO OLIVETTI,ADRIANO OLIVETTI,
4405,2,20,GUARESCHI GIOVANNINO,20190504,0,GIOVANNINO GUARESCHI,GIOVANNINO GUARESCHI,GIOVANNINO GUARESCHI,
5001,2,3,BERLINGUER ENRICO,20120525,0,ENRICO BERLINGUER,ENRICO BERLINGUER,ENRICO BERLINGUER,
5002,2,15,PELIKAN JIRI,20130529,0,JIRI PELIKAN,JIRI PELIKAN,JIRI PELIKAN,
5004,2,4,CULTURE (DELLE),20150326,0,DELLE CULTURE,DELLE CULTURE,DELLE CULTURE,
5005,2,20,DELL'ACCOGLIENZA MAURO CAPPONI,20151011,0,DELL'ACCOGLIEZA MAURO CAPPONI,DELL'ACCOGLIEZA MAURO CAPPONI,MARIO CAPPONI,
5082,2,27,FOGAR AMBROGIO,20160524,0,AMBROGIO FOGAR,A,,
5083,2,1,BOERI GIOVANNI BATTISTA,19701118,0,GIOVANNI BATTISTA BOERI,GIOVANNI BATTISTA BOERI,GIOVANNI BATTISTA BOERI,
5084,2,1,PORTALUPPI AMBROGIO,19701126,0,AMBROGIO PORTALUPPI,AMBROGIO PORTALUPPI,AMBROGIO PORTALUPPI,
5085,2,1,CAPO PALINURO,19701103,0,CAPO PALINURO,CAPO PALINURO,CAPO PALINURO,
5086,2,1,BETTINELLI (F.LLI),,0,ANGELO E MARIO BETTINELLI,ANGELO E MARIO BETTINELLI,,
5087,2,1,GHISLERI ARCANGELO,,0,ARCANGELO GHISLERI,ARCANGELO GHISLERI,ARCANGELO GHISLERI,
5088,2,3,ROSARIO (DEL),,0,DEL ROSARIO,DEL ROSARIO,DEL ROSARIO,
5089,2,1,BUFFOLI LUIGI,,0,LUIGI BUFFOLI,LUIGI BUFFOLI,LUIGI BUFFOLI,
5090,2,1,OLONA,,0,OLONA,OLONA,OLONA,
5091,2,3,AGOSTINO (SANT'),19320304,0,SANT'AGOSTINO,SANT'AGOSTINO,SANT'AGOSTINO,
5092,2,1,ARIBERTO DA INTIMIANO,,0,ARIBERTO DA INTIMIANO,ARIBERTO DA INTIMIANO,ARIBERTO,
5093,2,1,AUSONIO,,0,AUSONIO,AUSONIO,AUSONIO,
5094,2,1,CARROCCIO,,0,CARROCCIO,CARROCCIO,CARROCCIO,
5095,2,1,LESMI,,0,LESMI,LESMI,LESMI,
5096,2,1,GONFALONE (DEL),19290327,0,DEL GONFALONE,DEL GONFALONE,DEL GONFALONE,
5097,2,2,PAPINIANO,,0,PAPINIANO,PAPINIANO,PAPINIANO,
5098,2,1,VINCENZO (SAN),,0,SAN VINCENZO,SAN VINCENZO,SAN VINCENZO,
5099,2,5,VINCENZO (SAN),,0,DI VIA SAN VINCENZO,DI VIA SAN VINCENZO,SAN VINCENZO,
5100,2,1,CALOCERO (SAN),,0,SAN CALOCERO,SAN CALOCERO,SAN CALOCERO,
5101,2,1,CESARE DA SESTO,,0,CESARE DA SESTO,CESARE DA SESTO,CESARE DA SESTO,
5102,2,1,MANGONE FABIO,,0,FABIO MANGONE,FABIO MANGONE,FABIO MANGONE,
5103,2,7,CANTORE ANTONIO,19240519,0,ANTONIO CANTORE,ANTONIO CANTORE,ANTONIO CANTORE,
5104,2,1,PACIOLI FRA' LUCA,,0,FRA LUCA PACIOLI,FRA LUCA PACIOLI,FRA LUCA PACIOLI,
5105,2,1,CARCHIDIO FRANCESCO,,0,FRANCESCO CARCHIDIO,FRANCESCO CARCHIDIO,FRANCESCO CARCHIDIO,
5106,2,21,BERIA D'ARGENTINE ADOLFO,20030619,0,ADOLFO BERIA D'ARGENTINE,ADOLFO BERIA D'ARGENTINE,ADOLFO BERIA D'ARGENTINE,
5107,2,1,BOBBIO,,0,BOBBIO,BOBBIO,BOBBIO,
5108,2,1,BARBAVARA,,0,BARBAVARA,BARBAVARA,BARBAVARA,
5109,2,1,ALESSANDRIA,19700101,0,ALESSANDRIA,ALESSANDRIA,ALESSANDRIA,
5110,2,2,CONI ZUGNA,,0,CONI ZUGNA,CONI ZUGNA,CONI ZUGNA,
5111,2,1,SOLARI ANDREA,,0,ANDREA SOLARI,ANDREA SOLARI,ANDREA SOLARI,
5112,2,1,MODESTINO,,0,MODESTINO,MODESTINO,MODESTINO,
5113,2,1,ORSEOLO PIETRO,,0,PIETRO ORSEOLO,PIETRO ORSEOLO,PIETRO ORSEOLO,
5114,2,11,COLOMBO CRISTOFORO,,0,CRISTOFORO COLOMBO,CRISTOFORO COLOMBO,CRISTOFORO COLOMBO,
5115,2,1,MORTARA,,0,MORTARA,MORTARA,MORTARA,
5116,2,1,VIGEVANO,,0,VIGEVANO,VIGEVANO,VIGEVANO,
5117,2,1,SARTIRANA,19320304,0,SARTIRANA,SARTIRANA,SARTIRANA,
5118,2,1,CASALE,,0,CASALE,CASALE,CASALE,
5119,2,1,VENTIMIGLIA,,0,VENTIMIGLIA,VENTIMIGLIA,VENTIMIGLIA,
5120,2,7,STAZIONE DI PORTA GENOVA,,0,STAZIONE DI PORTA GENOVA,STAZIONE DI PORTA GENOVA,STAZIONE GENOVA,
5121,2,1,VALENZA,,0,VALENZA,VALENZA,VALENZA,
5122,2,1,SAVONA,,0,SAVONA,SAVONA,SAVONA,
5123,2,1,VOGHERA,,0,VOGHERA,VOGHERA,VOGHERA,
5124,2,1,TORTONA,,0,TORTONA,TORTONA,TORTONA,
5125,2,1,NOVI,,0,NOVI,NOVI,NOVI,
5126,2,1,BUGATTI GASPARE,19301002,0,GASPARE BUGATTI,GASPARE BUGATTI,GASPARE BUGATTI,
5127,2,1,FORCELLA VINCENZO,19301002,0,VINCENZO FORCELLA,VINCENZO FORCELLA,VINCENZO FORCELLA,
5128,2,1,CERANO,19280518,0,CERANO,CERANO,CERANO,
5129,2,1,GIORZA PAOLO,19301002,0,PAOLO GIORZA,PAOLO GIORZA,PAOLO GIORZA,
5130,2,1,BERGOGNONE AMBROGIO DA FOSSANO,,0,BERGOGNONE,BERGOGNONE,BERGOGNONE DA FOSSANO,
5131,2,3,NAPOLI,19240519,0,NAPOLI,NAPOLI,NAPOLI,
5132,2,1,LORENTEGGIO,19280512,0,LORENTEGGIO,LORENTEGGIO,LORENTEGGIO,
5133,2,1,TOLSTOI LEONE,19210608,0,LEONE TOLSTOI,LEONE TOLSTOI,LEONE TOLSTOI,
5134,2,1,VIGNOLI TITO,19210608,0,TITO VIGNOLI,TITO VIGNOLI,TITO VIGNOLI,
5135,2,1,STENDHAL ENRICO,,0,ENRICO STENDHAL,ENRICO STENDHAL,ENRICO STENDHAL,
5136,2,1,GIAMBELLINO,,0,GIAMBELLINO,GIAMBELLINO,GIAMBELLINO,
5137,2,1,VESPRI SICILIANI,,0,VESPRI SICILIANI,VESPRI SICILIANI,VESPRI SICILIANI,
5138,2,1,METAURO,19301002,0,METAURO,METAURO,METAURO,
5139,2,1,GORKI MASSIMO,,0,MASSIMO GORKI,MASSIMO GORKI,MASSIMO GORKI,
5140,2,2,TROYA CARLO,19240519,0,CARLO TROYA,CARLO TROYA,CARLO TROYA,
5141,2,1,CRISTOFORO (SAN),19290327,0,SAN CRISTOFORO,SAN CRISTOFORO,SAN CRISTOFORO,
5142,2,7,MILIZIE (DELLE),,0,DELLE MILIZIE,DELLE MILIZIE,DELLE MILIZIE,
5143,2,1,FOPPETTE (DELLE),,0,DELLE FOPPETTE,DELLE FOPPETTE,DELLE FOPPETTE,
5144,2,13,NAVIGLIO GRANDE,,0,NAVIGLIO GRANDE,NAVIGLIO GRANDE,NAVIGLIO GRANDE,
5145,2,1,VILLORESI EUGENIO,,0,EUGENIO VILLORESI,EUGENIO VILLORESI,EUGENIO VILLORESI,
5146,2,1,LOMBARDINI ELIA,,0,ELIA LOMBARDINI,ELIA LOMBARDINI,ELIA LOMBARDINI,
5147,2,1,BARSANTI EUGENIO,,0,EUGENIO BARSANTI,EUGENIO BARSANTI,EUGENIO BARSANTI,
5148,2,1,AUTARI,,0,AUTARI,AUTARI,AUTARI,
5149,2,1,FUMAGALLI ANGELO CARLO,,0,ANGELO CARLO FUMAGALLI,ANGELO CARLO FUMAGALLI,ANGELO FUMAGALLI,
5150,2,22,PORTA TICINESE (DI),,0,DI PORTA TICINESE,DI PORTA TICINESE,DI PORTA TICINESE,
5151,2,1,PAOLI PASQUALE,,0,PASQUALE PAOLI,PASQUALE PAOLI,PASQUALE PAOLI,
5152,2,1,ARGELATI FILIPPO,,0,FILIPPO ARGELATI,FILIPPO ARGELATI,FILIPPO ARGELATI,
5153,2,3,ARCOLE,,0,ARCOLE,ARCOLE,ARCOLE,
5154,2,1,GOLA EMILIO,19290327,0,EMILIO GOLA,EMILIO GOLA,EMILIO GOLA,
5155,2,1,SEGANTINI GIOVANNI,19210608,0,GIOVANNI SEGANTINI,GIOVANNI SEGANTINI,GIOVANNI SEGANTINI,
5156,2,2,GORIZIA,19230719,0,GORIZIA,GORIZIA,GORIZIA,
5157,2,1,CORSICO,20191105,0,CORSICO,CORSICO,CORSICO,
5158,2,1,FUSETTI MARIO,19280512,0,MARIO FUSETTI,MARIO FUSETTI,MARIO FUSETTI,
5159,2,1,MAGOLFA,,0,MAGOLFA,MAGOLFA,MAGOLFA,
5160,2,5,LAVANDAI,,0,LAVANDAI,LAVANDAI,LAVANDAI,
5161,2,13,NAVIGLIO PAVESE,,0,NAVIGLIO PAVESE,NAVIGLIO PAVESE,NAVIGLIO PAVESE,
5162,2,1,CRESPI DANIELE,,0,DANIELE CRESPI,DANIELE CRESPI,DANIELE CRESPI,
5163,2,1,SAPETO GIUSEPPE,,0,GIUSEPPE SAPETO,GIUSEPPE SAPETO,GIUSEPPE SAPETO,
5164,2,11,GENOVA,,0,GENOVA,GENOVA,GENOVA,
5165,2,1,TORTI GIOVANNI BATTISTA,,0,GIOVANNI BATTISTA TORTI,GIOVANNI BATTISTA TORTI,GIOVANNI BATTISTA TORTI,
5166,2,1,MARCO D'OGGIONO,,0,MARCO D'OGGIONO,MARCO D'OGGIONO,MARCO D'OGGIONO,
5167,2,1,FERRARI GAUDENZIO,,0,GAUDENZIO FERRARI,GAUDENZIO FERRARI,GAUDENZIO FERRARI,
5168,2,1,SIMONETTA CICCO,,0,SIMONETTA CICCO,SIMONETTA CICCO,CICCO SIMONETTA,
5169,2,1,ALESSI GALEAZZO,,0,GALEAZZO ALESSI,GALEAZZO ALESSI,GALEAZZO ALESSI,
5170,2,2,D'ANNUNZIO GABRIELE,19510313,0,GABRIELE D'ANNUNZIO,GABRIELE D'ANNUNZIO,GABRIELE D'ANNUNZIO,
5171,2,5,CALUSCA,,0,CALUSCA,CALUSCA,CALUSCA,
5172,2,1,SCOGLIO DI QUARTO,19280201,0,SCOGLIO DI QUARTO,SCOGLIO DI QUARTO,SCOGLIO DI QUARTO,
5173,2,1,TRINCEA DELLE FRASCHE,,0,TRINCEA DELLE FRASCHE,TRINCEA DELLE FRASCHE,TRINCEA DELLE FRASCHE,
5174,2,1,CODARA GIUSEPPE,,0,GIUSEPPE CODARA,GIUSEPPE CODARA,GIUSEPPE CODARA,
5175,2,1,LA VALLE REMO,,0,REMO LA VALLE,REMO LA VALLE,REMO LA VALLE,
5176,2,1,MENAGGIO,,0,MENAGGIO,MENAGGIO,MENAGGIO,
5177,2,1,RONZONI GAETANO,,0,GAETANO RONZONI,GAETANO RONZONI,GAETANO RONZONI,
5180,2,1,CONCA DEL NAVIGLIO,,0,CONCA DEL NAVIGLIO,CONCA DEL NAVIGLIO,CONCA DEL NAVIGLIO,
5181,2,1,COLLODI,,0,COLLODI,COLLODI,COLLODI,
5182,2,1,ARENA,,0,ARENA,ARENA,ARENA,
5183,2,1,PANZERI PIETRO,19210608,0,PIETRO PANZERI,PIETRO PANZERI,PIETRO PANZERI,
5184,2,1,SCALDASOLE,,0,SCALDASOLE,SCALDASOLE,SCALDASOLE,
5185,2,1,VETERE,,0,VETERE,VETERE,VETERE,
5186,2,3,EUSTORGIO (SANT'),,0,SANT'EUSTORGIO,SANT'EUSTORGIO,SANT'EUSTORGIO,
5187,2,1,VETTABBIA,,0,VETTABBIA,VETTABBIA,VETTABBIA,
5188,2,1,SANTA CROCE,,0,SANTA CROCE,SANTA CROCE,SANTA CROCE,
5189,2,1,SAMBUCO,,0,SAMBUCO,SAMBUCO,SAMBUCO,
5190,2,1,CALATAFIMI,,0,CALATAFIMI,CALATAFIMI,CALATAFIMI,
5191,2,1,AURISPA GIOVANNI,,0,GIOVANNI AURISPA,GIOVANNI AURISPA,GIOVANNI AURISPA,
5192,2,1,DEL FANTE COSIMO,,0,COSIMO DEL FANTE,COSIMO DEL FANTE,COSIMO DEL FANTE,
5193,2,1,LUCA (SAN),,0,SAN LUCA,SAN LUCA,SAN LUCA,
5194,2,1,BURIGOZZO MARCO,,0,MARCO BURIGOZZO,MARCO BURIGOZZO,MARCO BURIGOZZO,
5195,2,1,BORGAZZI GEROLAMO,,0,GEROLAMO BORGAZZI,GEROLAMO BORGAZZI,GEROLAMO BORGAZZI,
5196,2,2,GIAN GALEAZZO,,0,GIAN GALEAZZO,GIAN GALEAZZO,GIAN GALEAZZO,
5197,2,1,COSSERIA,,0,COSSERIA,COSSERIA,COSSERIA,
5198,2,2,COL DI LANA,19230719,0,COL DI LANA,COL DI LANA,COL DI LANA,
5199,2,1,CUSTODI PIETRO,,0,PIETRO CUSTODI,PIETRO CUSTODI,PIETRO CUSTODI,
5200,2,3,VENTIQUATTRO MAGGIO,19240816,0,VENTIQUATTRO MAGGIO,VENTIQUATTRO MAGGIO,VENTIQUATTRO MAGGIO,
5201,2,1,SFORZA ASCANIO,,0,ASCANIO SFORZA,ASCANIO SFORZA,ASCANIO SFORZA,
5202,2,11,MANUSARDI LUIGI,,0,LUIGI MANUSARDI,LUIGI MANUSARDI,LUIGI MANUSARDI,
5203,2,11,GOTTARDO (SAN),,0,SAN GOTTARDO,SAN GOTTARDO,SAN GOTTARDO,
5204,2,1,GENTILINO,,0,GENTILINO,GENTILINO,GENTILINO,
5205,2,1,LAGRANGE GIUSEPPE,,0,GIUSEPPE LAGRANGE,GIUSEPPE LAGRANGE,GIUSEPPE LAGRANGE,
5206,2,1,BERTACCHI GIOVANNI,,0,GIOVANNI BERTACCHI,GIOVANNI BERTACCHI,GIOVANNI BERTACCHI,
5207,2,1,BALILLA,,0,BALILLA,BALILLA,BALILLA,
5208,2,3,CARO TITO LUCREZIO,,0,TITO LUCREZIO CARO,TITO LUCREZIO CARO,TITO LUCREZIO CARO,
5209,2,1,BARAVALLE CARLO,,0,CARLO BARAVALLE,CARLO BARAVALLE,CARLO BARAVALLE,
5210,2,1,GIOVENALE,,0,GIOVENALE,GIOVENALE,GIOVENALE,
5211,2,1,COL MOSCHIN,,0,COL MOSCHIN,COL MOSCHIN,COL MOSCHIN,
5212,2,1,COL DEL ROSSO,,0,COL DEL ROSSO,COL DEL ROSSO,COL DEL ROSSO,
5213,2,1,BAINSIZZA,,0,BAINSIZZA,BAINSIZZA,BAINSIZZA,
5214,2,1,COL BRICON,,0,COL BRICON,COL BRICON,COL BRICON,
5215,2,20,RESISTENZA (DELLA),20130914,0,DELLA RESISTENZA,DELLA RESISTENZA,DELLA RESISTENZA,
5216,2,31,LEONARDI BOUYEURE ELVIRA (BIKI),20170523,0,ELVIRA LEONARDI BOUYEURE,ELVIRA LEONARDI BOUYEURE,,
5218,2,1,BARI,19691128,0,BARI,BARI,BARI,
5221,2,1,BENEVENTO,19691128,0,BENEVENTO,BENEVENTO,BENEVENTO,
5222,2,1,TARANTO,19691128,0,TARANTO,TARANTO,TARANTO,
5223,2,1,TABACCHI ODOARDO,19210608,0,ODOARDO TABACCHI,ODOARDO TABACCHI,ODOARDO TABACCHI,
5224,2,1,TANTARDINI ANTONIO,19210608,0,ANTONIO TANTARDINI,ANTONIO TANTARDINI,ANTONIO TANTARDINI,
5225,2,1,CURTI ANTONIO,,0,ANTONIO CURTI,ANTONIO CURTI,ANTONIO CURTI,
5226,2,1,ZAMENHOF LUDOVICO LAZZARO,19210608,0,LUDOVICO LAZZARO ZAMENHOF,LUDOVICO LAZZARO ZAMENHOF,LUDOVICO LAZZARO ZAMENHOF,
5227,2,1,GIAMBOLOGNA,19230719,0,GIAMBOLOGNA,GIAMBOLOGNA,GIAMBOLOGNA,
5228,2,1,CAIMI GIUSEPPE,,0,GIUSEPPE CAIMI,GIUSEPPE CAIMI,GIUSEPPE CAIMI,
5229,2,1,BARBIERI FRANCESCO,,0,FRANCESCO BARBIERI,FRANCESCO BARBIERI,FRANCESCO BARBIERI,
5230,2,1,OTTOLINI GIORDANO,,0,GIORDANO OTTOLINI,GIORDANO OTTOLINI,GIORDANO OTTOLINI,
5231,2,1,COLOMBO CESARE AUGUSTO,,0,CESARE AUGUSTO COLOMBO,CESARE AUGUSTO COLOMBO,CESARE AUGUSTO COLOMBO,
5232,2,1,PASELLI ERNESTO,,0,ERNESTO PASELLI,ERNESTO PASELLI,ERNESTO PASELLI,
5233,2,1,VALTORTA LODOVICO,,0,LODOVICO VALTORTA,LODOVICO VALTORTA,LODOVICO VALTORTA,
5234,2,2,TIBALDI,,0,TIBALDI,TIBALDI,TIBALDI,
5235,2,3,BIBBIENA,,0,BIBBIENA,BIBBIENA,BIBBIENA,
5236,2,1,PICHI MARIO,,0,MARIO PICHI,MARIO PICHI,MARIO PICHI,
5237,2,1,BORSI GIOSUE',,0,GIOSUE' BORSI,GIOSUE' BORSI,GIOSU? BORSI,
5238,2,1,DARWIN CARLO ROBERTO,,0,CARLO ROBERTO DARWIN,CARLO ROBERTO DARWIN,CARLO DARWIN,
5239,2,1,CONCHETTA,,0,CONCHETTA,CONCHETTA,CONCHETTA,
5240,2,1,TORRICELLI EVANGELISTA,,0,EVANGELISTA TORRICELLI,EVANGELISTA TORRICELLI,EVANGELISTA TORRICELLI,
5241,2,1,BRUNACCI VINCENZO,,0,VINCENZO BRUNACCI,VINCENZO BRUNACCI,VINCENZO BRUNACCI,
5242,2,1,MEDA GIUSEPPE,,0,GIUSEPPE MEDA,GIUSEPPE MEDA,GIUSEPPE MEDA,
5243,2,1,BRIOSCHI FRANCESCO,,0,FRANCESCO BRIOSCHI,FRANCESCO BRIOSCHI,FRANCESCO BRIOSCHI,
5244,2,1,PEZZOTTI GIOVANNI,,0,GIOVANNI PEZZOTTI,GIOVANNI PEZZOTTI,GIOVANNI PEZZOTTI,
5245,2,1,PREDA PIERO,,0,PIERO PREDA,PIERO PREDA,PIERO PREDA,
5246,2,1,POMPONAZZI PIETRO,,0,PIETRO POMPONAZZI,PIETRO POMPONAZZI,PIETRO POMPONAZZI,
5247,2,1,BONGHI RUGGERO,,0,RUGGERO BONGHI,RUGGERO BONGHI,RUGGERO BONGHI,
5248,2,1,CARCANO GIULIO,,0,GIULIO CARCANO,GIULIO CARCANO,GIULIO CARCANO,
5249,2,3,CADUTI DEL LAVORO,,0,CADUTI DEL LAVORO,CADUTI DEL LAVORO,CADUTI DEL LAVORO,
5250,2,1,AICARDO,,0,AICARDO,AICARDO,AICARDO,
5251,2,1,BRIANO GIORGIO,,0,GIORGIO BRIANO,GIORGIO BRIANO,GIORGIO BRIANO,
5252,2,1,VIVARINI (F.LLI),19301002,0,FRATELLI VIVARINI,FRATELLI VIVARINI,FRATELLI VIVARINI,
5253,2,1,AMPELLIO (SANT'),,0,SANT'AMPELLIO,SANT'AMPELLIO,SANT'AMPELLIO,
5254,2,1,ORVIETO,,0,ORVIETO,ORVIETO,ORVIETO,
5255,2,1,SPAVENTA SILVIO,,0,SILVIO SPAVENTA,SILVIO SPAVENTA,SILVIO SPAVENTA,
5256,2,1,SALENTO,,0,SALENTO,SALENTO,SALENTO,
5257,2,1,PORTOFERRAIO,,0,PORTOFERRAIO,PORTOFERRAIO,PORTOFERRAIO,
5258,2,3,CARRARA FRANCESCO,19240519,0,FRANCESCO CARRARA,FRANCESCO CARRARA,FRANCESCO CARRARA,
5259,2,1,BORROMINI FRANCESCO,,0,FRANCESCO BORROMINI,FRANCESCO BORROMINI,FRANCESCO BORROMINI,
5260,2,1,MADERNO CARLO,,0,CARLO MADERNO,CARLO MADERNO,CARLO MADERNO,
5261,2,2,GIOVANNI DA CERMENATE,19240519,0,GIOVANNI DA CERMENATE,GIOVANNI DA CERMENATE,GIOVANNI DA CERMENATE,
5262,2,1,PAVIA,,0,PAVIA,PAVIA,PAVIA,
5263,2,1,LECCHI ANTONIO,,0,ANTONIO LECCHI,ANTONIO LECCHI,ANTONIO LECCHI,
5264,2,2,LIGURIA,19210608,0,LIGURIA,LIGURIA,LIGURIA,
5265,2,1,BORDIGHERA,,0,BORDIGHERA,BORDIGHERA,BORDIGHERA,
5266,2,1,IMPERIA,19301002,0,IMPERIA,IMPERIA,IMPERIA,
5267,2,1,RIMINI,,0,RIMINI,RIMINI,RIMINI,
5268,2,1,SPEZIA,19301002,0,SPEZIA,SPEZIA,SPEZIA,
5269,2,1,SALERNO,19691128,0,SALERNO,SALERNO,SALERNO,
5270,2,3,BELFANTI SERAFINO,19510313,0,SERAFINO BELFANTI,SERAFINO BELFANTI,SERAFINO BELFANTI,
5271,2,1,TORRE CARLO,,0,CARLO TORRE,CARLO TORRE,CARLO TORRE,
5272,2,1,D'ADDA CARLO,19230719,0,CARLO D'ADDA,CARLO D'ADDA,CARLO D'ADDA,
5273,2,1,SALA LUIGI,19290327,0,LUIGI SALA,LUIGI SALA,LUIGI SALA,
5274,2,1,PASTORELLI GIOVANNI,,0,GIOVANNI PASTORELLI,GIOVANNI PASTORELLI,GIOVANNI PASTORELLI,
5275,2,2,CASSALA,,0,CASSALA,CASSALA,CASSALA,
5276,2,1,SCHIEVANO ENRICO,,0,ENRICO SCHIEVANO,ENRICO SCHIEVANO,ENRICO SCHIEVANO,
5277,2,1,FILARGO PIETRO,,0,PIETRO FILARGO,PIETRO FILARGO,PIETRO FILARGO,
5278,2,1,TROILO ETTORE,19910710,0,ETTORE TROILO,ETTORE TROILO,ETTORE TROILO,
5279,2,1,SANTANDER,,0,SANTANDER,SANTANDER,SANTANDER,
5280,2,3,BILBAO,,0,BILBAO,BILBAO,BILBAO,
5281,2,1,BRUGNATELLI LUIGI,,0,LUIGI BRUGNATELLI,LUIGI BRUGNATELLI,LUIGI BRUGNATELLI,
5282,2,1,FEDRO,19301002,0,FEDRO,FEDRO,FEDRO,
5283,2,1,LECCE,19301002,0,LECCE,LECCE,LECCE,
5284,2,2,ROMOLO,19301002,0,ROMOLO,ROMOLO,ROMOLO,
5285,2,1,MAGLIOCCO VINCENZO,,0,VINCENZO MAGLIOCCO,VINCENZO MAGLIOCCO,VINCENZO MAGLIOCCO,
5286,2,10,SCHIAVONI GIOVANNI,,0,GIOVANNI SCHIAVONI,GIOVANNI SCHIAVONI,GIOVANNI SCHIAVONI,
5287,2,1,SCHIAVONI GIOVANNI,,0,GIOVANNI SCHIAVONI,GIOVANNI SCHIAVONI,GIOVANNI SCHIAVONI,
5288,2,1,VALSOLDA,,0,VALSOLDA,VALSOLDA,VALSOLDA,
5289,3,1,FILIPPO DA LISCATE,19871123,2006,FILIPPO DA LISCATE,FILIPPO DA LISCATE,,
5290,2,1,LODOVICO IL MORO,19301002,0,LODOVICO IL MORO,LODOVICO IL MORO,LODOVICO IL MORO,
5291,2,1,MORIMONDO,,0,MORIMONDO,MORIMONDO,MORIMONDO,
5292,2,1,WATT GIACOMO,,0,GIACOMO WATT,GIACOMO WATT,GIACOMO WATT,
5293,2,1,PONTI ANDREA,,0,ANDREA PONTI,ANDREA PONTI,ANDREA PONTI,
5294,2,1,PESTALOZZI GIOVANNI ENRICO,,0,GIOVANNI ENRICO PESTALOZZI,GIOVANNI ENRICO PESTALOZZI,GIOVANNI ENRICO PESTALOZZI,
5295,2,1,MALAGA,,0,MALAGA,MALAGA,MALAGA,
5296,2,1,TOSI FRANCO,,0,FRANCO TOSI,FRANCO TOSI,FRANCO TOSI,
5297,2,1,PONTI ETTORE,,0,ETTORE PONTI,ETTORE PONTI,ETTORE PONTI,
5298,2,1,BINDA AMBROGIO,,0,AMBROGIO BINDA,AMBROGIO BINDA,AMBROGIO BINDA,
5299,2,1,PESTO,,0,PESTO,PESTO,PESTO,
5300,2,3,OHM GIORGIO SIMONE,19290327,0,GIORGIO SIMONE OHM,GIORGIO SIMONE OHM,GIORGIO SIMONE OHM,
5301,2,1,RITA DA CASCIA (SANTA),,0,SANTA RITA DA CASCIA,SANTA RITA DA CASCIA,SANTA RITA DA CASCIA,
5302,2,1,ZUMBINI BONAVENTURA,19240519,0,BONAVENTURA ZUMBINI,BONAVENTURA ZUMBINI,BONAVENTURA ZUMBINI,
5303,2,1,BITINIA,,0,BITINIA,BITINIA,BITINIA,
5304,2,1,VENOSTA FELICE,,0,FELICE VENOSTA,FELICE VENOSTA,FELICE VENOSTA,
5305,2,1,BIELLA,,0,BIELLA,BIELLA,BIELLA,
5306,2,1,MODICA,,0,MODICA,MODICA,MODICA,
5307,2,1,MARTINI SIMONE (DETTO MEMMI),,0,SIMONE MARTINI,SIMONE MARTINI,SIMONE MARTINI,
5308,2,3,MIANI GUGLIELMO,,0,GUGLIELMO MIANI,GUGLIELMO MIANI,GUGLIELMO MIANI,
5309,2,1,GANDINO CRISTOFORO,,0,CRISTOFORO GANDINO,CRISTOFORO GANDINO,CRISTOFORO GANDINO,
5310,2,1,CEZANNE PAOLO,,0,PAOLO CEZANNE,PAOLO CEZANNE,PAOLO CEZANNE,
5311,2,1,CROLLALANZA (DEI),,0,DEI CROLLALANZA,DEI CROLLALANZA,DEI CROLLALANZA,
5312,2,1,SAVIO DOMENICO (SAN),,0,SAN DOMENICO SAVIO,SAN DOMENICO SAVIO,SAN DOMENICO SAVIO,
5313,2,1,GIACOMO (SAN),,0,SAN GIACOMO,SAN GIACOMO,SAN GIACOMO,
5314,2,1,TERESA (SANTA),,0,SANTA TERESA,SANTA TERESA,SANTA TERESA,
5315,2,1,ABBONDIO (SANT'),20000101,0,SANT'ABBONDIO,SANT'ABBONDIO,SANT'ABBONDIO,
5316,2,3,MAGGI GIAN ANTONIO,,0,GIAN ANTONIO MAGGI,GIAN ANTONIO MAGGI,GIAN ANTONIO MAGGI,
5317,2,1,PANDINO,19700917,0,PANDINO,PANDINO,PANDINO,
5318,2,1,MARE (DEL),19691117,0,DEL MARE,DEL MARE,DEL MARE,
5319,2,1,OLGIATI FRANCESCO,19780330,0,FRANCESCO OLGIATI,FRANCESCO OLGIATI,FRANCESCO OLGIATI,
5320,2,1,MONCUCCO,,0,MONCUCCO,MONCUCCO,MONCUCCO,
5321,2,1,CHIESA ROSSA (DELLA),19290327,0,DELLA CHIESA ROSSA,DELLA CHIESA ROSSA,DELLA CHIESA ROSSA,
5322,2,1,DE SANCTIS FRANCESCO,,0,FRANCESCO DE SANCTIS,FRANCESCO DE SANCTIS,FRANCESCO DE SANCTIS,
